C:\Users\Lao Shi\protocol_laoshi\datalink.exe -af -port 44440 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "C:\Users\Lao Shi\protocol_laoshi\datalink-A.log", TCP port 44440, debug mask 0x00
Station A is waiting for station B on TCP port 44440 ... Done.
New epoch: Wed May 18 13:30:59 2016
=========================================================================
2.671 .... 2 packets received, 1717 bps, 21.47%, Err 1 (4.7e-005)
44.685 .... 147 packets received, 6781 bps, 84.76%, Err 4 (1.1e-005)
48.396 .... 154 packets received, 6556 bps, 81.95%, Err 4 (1.0e-005)
50.540 .... 162 packets received, 6602 bps, 82.52%, Err 4 (9.9e-006)
52.636 .... 170 packets received, 6651 bps, 83.13%, Err 4 (9.5e-006)
55.271 .... 173 packets received, 6444 bps, 80.55%, Err 5 (1.1e-005)
57.398 .... 181 packets received, 6491 bps, 81.13%, Err 5 (1.1e-005)
59.785 .... 183 packets received, 6299 bps, 78.74%, Err 5 (1.0e-005)
61.899 .... 191 packets received, 6349 bps, 79.36%, Err 5 (1.0e-005)
64.012 .... 199 packets received, 6395 bps, 79.94%, Err 5 (9.8e-006)
66.141 .... 207 packets received, 6437 bps, 80.47%, Err 5 (9.5e-006)
68.254 .... 215 packets received, 6478 bps, 80.98%, Err 5 (9.2e-006)
70.364 .... 223 packets received, 6517 bps, 81.46%, Err 5 (8.9e-006)
72.476 .... 231 packets received, 6553 bps, 81.92%, Err 5 (8.6e-006)
74.582 .... 239 packets received, 6588 bps, 82.35%, Err 5 (8.4e-006)
76.692 .... 247 packets received, 6621 bps, 82.76%, Err 5 (8.2e-006)
78.805 .... 255 packets received, 6651 bps, 83.14%, Err 5 (7.9e-006)
82.511 .... 262 packets received, 6526 bps, 81.57%, Err 7 (1.1e-005)
84.639 .... 270 packets received, 6555 bps, 81.94%, Err 7 (1.0e-005)
87.006 .... 272 packets received, 6424 bps, 80.30%, Err 7 (1.0e-005)
90.721 .... 279 packets received, 6318 bps, 78.98%, Err 9 (1.2e-005)
94.689 .... 287 packets received, 6226 bps, 77.83%, Err 9 (1.2e-005)
96.799 .... 295 packets received, 6260 bps, 78.25%, Err 9 (1.2e-005)
98.911 .... 303 packets received, 6292 bps, 78.65%, Err 9 (1.1e-005)
101.023 .... 311 packets received, 6323 bps, 79.03%, Err 9 (1.1e-005)
103.404 .... 313 packets received, 6216 bps, 77.71%, Err 10 (1.2e-005)
105.514 .... 321 packets received, 6247 bps, 78.09%, Err 10 (1.2e-005)
107.900 .... 323 packets received, 6147 bps, 76.84%, Err 10 (1.2e-005)
110.819 .... 327 packets received, 6059 bps, 75.73%, Err 11 (1.2e-005)
112.949 .... 335 packets received, 6090 bps, 76.12%, Err 11 (1.2e-005)
115.330 .... 337 packets received, 5999 bps, 74.99%, Err 12 (1.3e-005)
117.442 .... 345 packets received, 6031 bps, 75.39%, Err 12 (1.3e-005)
119.553 .... 353 packets received, 6062 bps, 75.77%, Err 12 (1.3e-005)
121.667 .... 361 packets received, 6091 bps, 76.14%, Err 12 (1.2e-005)
123.779 .... 369 packets received, 6119 bps, 76.49%, Err 12 (1.2e-005)
125.890 .... 377 packets received, 6147 bps, 76.84%, Err 149.728 .... 28128.000 .... 385 packets received, 6174 bps, 77.17%, Err153.902 .... 290 packets received, 3892 bps, 48.65%, Err 9 (1.1e-005)
158.008 .... 291 packets received, 3803 bps, 47.54%, Err 9 (1.1e-005)
162.167 .... 292 packets received, 3717 bps, 46.47%, Err 9 (1.1e-005)
166.211 .... 293 packets received, 3639 bps, 45.48%, Err 9 (1.1e-005)
170.337 .... 294 packets received, 3562 bps, 44.52%, Err 9 (1.1e-005)
174.383 .... 295 packets received, 3490 bps, 43.63%, Err 9 (1.1e-005)
178.466 .... 296 packets received, 3422 bps, 42.77%, Err 9 (1.1e-005)
182.655 .... 297 packets received, 3354 bps, 41.92%, Err 9 (1.1e-005)
186.684 .... 298 packets received, 3292 bps, 41.15%, Err 9 (1.1e-005)
190.725 .... 299 packets received, 3233 bps, 40.41%, Err 9 (1.0e-005)
194.828 .... 300 packets received, 3175 bps, 39.68%, Err 9 (1.0e-005)
198.824 .... 301 packets received, 3121 bps, 39.01%, Err 9 (1.0e-005)
201.062 .... 304 packets received, 3117 bps, 38.96%, Err 9 (1.0e-005)
203.184 .... 312 packets received, 3165 bps, 39.56%, Err 9 (1.0e-005)
205.547 .... 314 packets received, 3148 bps, 39.36%, Err 10 (1.1e-005)
207.687 .... 322 packets received, 3195 bps, 39.94%, Err 10 (1.1e-005)
210.073 .... 324 packets received, 3178 bps, 39.73%, Err 10 (1.1e-005)
212.186 .... 332 packets received, 3224 bps, 40.30%, Err 10 (1.0e-005)
214.297 .... 340 packets received, 3269 bps, 40.86%, Err 10 (1.0e-005)
216.410 .... 348 packets received, 3313 bps, 41.41%, Err 10 (1.0e-005)
218.520 .... 356 packets received, 3356 bps, 41.95%, Err 10 (9.9e-006)
220.634 .... 364 packets received, 3399 bps, 42.48%, Err 10 (9.7e-006)
224.082 .... 370 packets received, 3401 bps, 42.52%, Err 11 (1.0e-005)
226.191 .... 378 packets received, 3442 bps, 43.03%, Err 11 (1.0e-005)
228.296 .... 386 packets received, 3482 bps, 43.53%, Err 11 (1.0e-005)
230.422 .... 394 packets received, 3522 bps, 44.02%, Err 11 (9.9e-006)
233.056 .... 397 packets received, 3508 bps, 43.85%, Err 12 (1.1e-005)
235.183 .... 405 packets received, 3546 bps, 44.33%, Err 12 (1.0e-005)
237.565 .... 407 packets received, 3528 bps, 44.10%, Err 13 (1.1e-005)
239.678 .... 415 packets received, 3565 bps, 44.57%, Err 13 (1.1e-005)
242.075 .... 417 packets received, 3547 bps, 44.34%, Err 13 (1.1e-005)
244.180 .... 425 packets received, 3584 bps, 44.79%, Err 13 (1.1e-005)
246.290 .... 433 packets received, 3620 bps, 45.25%, Err 13 (1.1e-005)
248.399 .... 441 packets received, 3655 bps, 45.69%, Err 13 (1.0e-005)
250.513 .... 449 packets received, 3690 bps, 46.12%, Err 13 (1.0e-005)
252.627 .... 457 packets received, 3724 bps, 46.55%, Err 13 (1.0e-005)
254.736 .... 465 packets received, 3758 bps, 46.97%, Err 13 (1.0e-005)
257.394 .... 468 packets received, 3743 bps, 46.78%, Err 14 (1.1e-005)
259.506 .... 476 packets received, 3775 bps, 47.19%, Err 14 (1.0e-005)
261.615 .... 484 packets received, 3808 bps, 47.60%, Err 14 (1.0e-005)
263.746 .... 492 packets received, 3839 bps, 47.99%, Err 14 (1.0e-005)
265.856 .... 500 packets received, 3871 bps, 48.38%, Err 14 (1.0e-005)
267.965 .... 508 packets received, 3901 bps, 48.77%, Err 14 (9.9e-006)
271.946 .... 516 packets received, 3905 bps, 48.81%, Err 15 (1.0e-005)
274.057 .... 524 packets received, 3934 bps, 49.18%, Err 15 (1.0e-005)
276.167 .... 532 packets received, 3964 bps, 49.55%, Err 15 (1.0e-005)
279.083 .... 536 packets received, 3952 bps, 49.40%, Err 15 (1.0e-005)
281.197 .... 544 packets received, 3980 bps, 49.75%, Err 15 (9.9e-006)
283.308 .... 552 packets received, 4009 bps, 50.11%, Err 15 (9.8e-006)
285.420 .... 560 packets received, 4037 bps, 50.46%, Err 15 (9.7e-006)
287.535 .... 568 packets received, 4064 bps, 50.80%, Err 15 (9.6e-006)
289.647 .... 576 packets received, 4091 bps, 51.14%, Err 15 (9.5e-006)
291.757 .... 584 packets received, 4118 bps, 51.47%, Err 15 (9.4e-006)
293.867 .... 592 packets received, 4144 bps, 51.80%, Err 15 (9.3e-006)
295.998 .... 600 packets received, 4170 bps, 52.12%, Err 15 (9.2e-006)
298.105 .... 608 packets received, 4195 bps, 52.44%, Err 15 (9.1e-006)
300.215 .... 616 packets received, 4220 bps, 52.76%, Err 15 (9.0e-006)
304.478 .... 618 packets received, 4175 bps, 52.18%, Err 15 (9.0e-006)
310.344 .... 619 packets received, 4102 bps, 51.27%, Err 16 (9.6e-006)
312.760 .... 620 packets received, 4077 bps, 50.96%, Err 16 (9.6e-006)
316.977 .... 621 packets received, 4029 bps, 50.36%, Err 16 (9.5e-006)
321.068 .... 622 packets received, 3984 bps, 49.80%, Err 16 (9.5e-006)
325.191 .... 623 packets received, 3939 bps, 49.24%, Err 16 (9.5e-006)
329.222 .... 624 packets received, 3897 bps, 48.71%, Err 16 (9.5e-006)
333.380 .... 625 packets received, 3854 bps, 48.18%, Err 16 (9.5e-006)
337.439 .... 626 packets received, 3814 bps, 47.67%, Err 16 (9.5e-006)
341.562 .... 627 packets received, 3774 bps, 47.17%, Err 16 (9.5e-006)
345.672 .... 628 packets received, 3735 bps, 46.68%, Err 16 (9.4e-006)
349.699 .... 629 packets received, 3697 bps, 46.22%, Err 16 (9.4e-006)
353.778 .... 630 packets received, 3660 bps, 45.76%, Err 16 (9.4e-006)
357.861 .... 631 packets received, 3624 bps, 45.30%, Err 16 (9.4e-006)
361.933 .... 632 packets received, 3589 bps, 44.86%, Err 16 (9.4e-006)
365.983 .... 633 packets received, 3555 bps, 44.43%, Err 16 (9.4e-006)
370.026 .... 634 packets received, 3521 bps, 44.02%, Err 16 (9.3e-006)
374.103 .... 635 packets received, 3488 bps, 43.60%, Err 16 (9.3e-006)
378.275 .... 636 packets received, 3455 bps, 43.19%, Err 16 (9.3e-006)
382.354 .... 637 packets received, 3424 bps, 42.79%, Err 16 (9.3e-006)
386.381 .... 638 packets received, 3393 bps, 42.41%, Err 16 (9.3e-006)
390.504 .... 639 packets received, 3362 bps, 42.03%, Err 16 (9.3e-006)
394.615 .... 640 packets received, 3332 bps, 41.66%, Err 16 (9.3e-006)
398.760 .... 641 packets received, 3303 bps, 41.29%, Err 16 (9.3e-006)
400.809 .... 643 packets received, 3296 bps, 41.20%, Err 16 (9.2e-006)
402.921 .... 651 packets received, 3320 bps, 41.50%, Err 16 (9.1e-006)
405.033 .... 659 packets received, 3343 bps, 41.79%, Err 16 (9.0e-006)
407.148 .... 667 packets received, 3366 bps, 42.07%, Err 16 (9.0e-006)
409.257 .... 675 packets received, 3389 bps, 42.36%, Err 16 (8.9e-006)
411.367 .... 683 packets received, 3411 bps, 42.64%, Err 16 (8.8e-006)
414.298 .... 687 packets received, 3407 bps, 42.58%, Err 16 (8.7e-006)
416.403 .... 695 packets received, 3429 bps, 42.86%, Err 16 (8.6e-006)
418.511 .... 703 packets received, 3451 bps, 43.14%, Err 16 (8.5e-006)
421.159 .... 706 packets received, 3444 bps, 43.05%, Err 17 (9.0e-006)
423.290 .... 714 packets received, 3465 bps, 43.31%, Err 17 (8.9e-006)
425.943 .... 717 packets received, 3458 bps, 43.22%, Err 17 (8.8e-006)
429.658 .... 724 packets received, 3461 bps, 43.27%, Err 18 (9.2e-006)
433.358 .... 731 packets received, 3465 bps, 43.31%, Err 18 (9.0e-006)
436.263 .... 735 packets received, 3461 bps, 43.26%, Err 19 (9.4e-006)
438.405 .... 743 packets received, 3481 bps, 43.51%, Err 19 (9.3e-006)
440.520 .... 744 packets received, 3469 bps, 43.36%, Err 20 (9.7e-006)
442.629 .... 752 packets received, 3490 bps, 43.62%, Err 20 (9.7e-006)
444.747 .... 760 packets received, 3510 bps, 43.87%, Err 20 (9.6e-006)
446.861 .... 768 packets received, 3530 bps, 44.13%, Err 20 (9.5e-006)
449.241 .... 770 packets received, 3520 bps, 44.01%, Err 21 (9.9e-006)
452.954 .... 777 packets received, 3523 bps, 44.04%, Err 21 (9.8e-006)
455.064 .... 785 packets received, 3543 bps, 44.29%, Err 21 (9.7e-006)
457.443 .... 787 packets received, 3533 bps, 44.17%, Err 22 (1.0e-005)
461.175 .... 794 packets received, 3536 bps, 44.20%, Err 22 (9.9e-006)
463.271 .... 802 packets received, 3555 bps, 44.44%, Err 22 (9.8e-006)
465.398 .... 810 packets received, 3574 bps, 44.68%, Err 22 (9.8e-006)
467.509 .... 818 packets received, 3593 bps, 44.92%, Err 23 (1.0e-005)
470.146 .... 821 packets received, 3586 bps, 44.83%, Err 24 (1.0e-005)
472.271 .... 829 packets received, 3605 bps, 45.06%, Err 24 (1.0e-005)
474.924 .... 832 packets received, 3598 bps, 44.97%, Err 24 (1.0e-005)
478.645 .... 839 packets received, 3600 bps, 45.00%, Err 24 (1.0e-005)
480.755 .... 847 packets received, 3618 bps, 45.22%, Err 24 (1.0e-005)
482.869 .... 855 packets received, 3636 bps, 45.45%, Err 24 (1.0e-005)
484.978 .... 863 packets received, 3654 bps, 45.68%, Err 24 (1.0e-005)
487.088 .... 871 packets received, 3672 bps, 45.90%, Err 24 (9.9e-006)
489.200 .... 879 packets received, 3690 bps, 46.12%, Err 24 (9.8e-006)
491.310 .... 887 packets received, 3707 bps, 46.34%, Err 24 (9.8e-006)
493.422 .... 895 packets received, 3725 bps, 46.56%, Err 24 (9.7e-006)
495.564 .... 896 packets received, 3713 bps, 46.41%, Err 25 (1.0e-005)
497.677 .... 897 packets received, 3701 bps, 46.26%, Err 25 (1.0e-005)
501.635 .... 905 packets received, 3704 bps, 46.30%, Err 27 (1.1e-005)
504.447 .... 908 packets received, 3696 bps, 46.20%, Err 27 (1.1e-005)
508.467 .... 909 packets received, 3671 bps, 45.88%, Err 27 (1.1e-005)
512.528 .... 910 packets received, 3645 bps, 45.57%, Err 27 (1.1e-005)
516.546 .... 911 packets received, 3621 bps, 45.26%, Err 27 (1.1e-005)
520.568 .... 912 packets received, 3597 bps, 44.96%, Err 27 (1.1e-005)
526.388 .... 913 packets received, 3561 bps, 44.51%, Err 28 (1.1e-005)
528.832 .... 914 packets received, 3548 bps, 44.35%, Err 28 (1.1e-005)
532.972 .... 915 packets received, 3525 bps, 44.06%, Err 28 (1.1e-005)
537.047 .... 916 packets received, 3502 bps, 43.77%, Err 28 (1.1e-005)
541.152 .... 917 packets received, 3479 bps, 43.48%, Err 28 (1.1e-005)
545.194 .... 918 packets received, 3457 bps, 43.21%, Err 28 (1.1e-005)
549.239 .... 919 packets received, 3435 bps, 42.94%, Err 28 (1.1e-005)
553.315 .... 920 packets received, 3413 bps, 42.67%, Err 28 (1.1e-005)
557.330 .... 921 packets received, 3392 bps, 42.40%, Err 28 (1.1e-005)
561.439 .... 922 packets received, 3371 bps, 42.14%, Err 28 (1.1e-005)
565.627 .... 923 packets received, 3350 bps, 41.87%, Err 28 (1.1e-005)
569.753 .... 924 packets received, 3329 bps, 41.61%, Err 28 (1.1e-005)
573.795 .... 925 packets received, 3309 bps, 41.36%, Err 28 (1.1e-005)
577.872 .... 926 packets received, 3289 bps, 41.11%, Err 28 (1.1e-005)
581.965 .... 927 packets received, 3269 bps, 40.87%, Err 28 (1.1e-005)
586.055 .... 928 packets received, 3250 bps, 40.63%, Err 28 (1.1e-005)
590.192 .... 929 packets received, 3231 bps, 40.38%, Err 28 (1.1e-005)
594.332 .... 930 packets received, 3212 bps, 40.15%, Err 28 (1.1e-005)
598.467 .... 931 packets received, 3193 bps, 39.91%, Err 28 (1.1e-005)
600.549 .... 932 packets received, 3185 bps, 39.81%, Err 29 (1.1e-005)
602.659 .... 933 packets received, 3177 bps, 39.72%, Err 29 (1.1e-005)
606.380 .... 940 packets received, 3182 bps, 39.77%, Err 29 (1.1e-005)
608.488 .... 948 packets received, 3198 bps, 39.97%, Err 29 (1.1e-005)
611.931 .... 954 packets received, 3200 bps, 40.00%, Err 30 (1.1e-005)
614.058 .... 962 packets received, 3215 bps, 40.19%, Err 30 (1.1e-005)
616.438 .... 964 packets received, 3209 bps, 40.12%, Err 30 (1.1e-005)
618.545 .... 972 packets received, 3225 bps, 40.31%, Err 30 (1.1e-005)
620.665 .... 980 packets received, 3240 bps, 40.51%, Err 30 (1.1e-005)
622.777 .... 988 packets received, 3256 bps, 40.70%, Err 30 (1.1e-005)
624.881 .... 996 packets received, 3271 bps, 40.89%, Err 30 (1.1e-005)
626.989 .... 1004 packets received, 3286 bps, 41.08%, Err 30 (1.1e-005)
629.103 .... 1012 packets received, 3301 bps, 41.27%, Err 30 (1.1e-005)
631.228 .... 1020 packets received, 3316 bps, 41.45%, Err 31 (1.1e-005)
633.341 .... 1028 packets received, 3331 bps, 41.64%, Err 31 (1.1e-005)
635.456 .... 1036 packets received, 3346 bps, 41.82%, Err 31 (1.1e-005)
639.406 .... 1044 packets received, 3351 bps, 41.88%, Err 32 (1.1e-005)
641.532 .... 1052 packets received, 3365 bps, 42.06%, Err 32 (1.1e-005)
643.925 .... 1054 packets received, 3359 bps, 41.99%, Err 32 (1.1e-005)
646.023 .... 1062 packets received, 3373 bps, 42.17%, Err 32 (1.1e-005)
648.146 .... 1070 packets received, 3388 bps, 42.35%, Err 32 (1.1e-005)
650.258 .... 1078 packets received, 3402 bps, 42.52%, Err 32 (1.1e-005)
653.180 .... 1082 packets received, 3399 bps, 42.49%, Err 33 (1.1e-005)
655.291 .... 1090 packets received, 3413 bps, 42.67%, Err 33 (1.1e-005)
657.402 .... 1098 packets received, 3427 bps, 42.84%, Err 33 (1.1e-005)
659.517 .... 1106 packets received, 3441 bps, 43.02%, Err 33 (1.1e-005)
661.629 .... 1114 packets received, 3455 bps, 43.19%, Err 33 (1.1e-005)
663.737 .... 1122 packets received, 3469 bps, 43.36%, Err 33 (1.1e-005)
665.846 .... 1130 packets received, 3482 bps, 43.53%, Err 33 (1.1e-005)
668.782 .... 1134 packets received, 3479 bps, 43.49%, Err 33 (1.0e-005)
671.951 .... 1139 packets received, 3478 bps, 43.48%, Err 34 (1.1e-005)
674.079 .... 1147 packets received, 3492 bps, 43.64%, Err 34 (1.1e-005)
676.474 .... 1149 packets received, 3485 bps, 43.57%, Err 34 (1.1e-005)
678.570 .... 1157 packets received, 3499 bps, 43.73%, Err 34 (1.0e-005)
680.690 .... 1165 packets received, 3512 bps, 43.90%, Err 34 (1.0e-005)
684.388 .... 1172 packets received, 3514 bps, 43.92%, Err 35 (1.1e-005)
688.113 .... 1179 packets received, 3516 bps, 43.95%, Err 35 (1.1e-005)
690.222 .... 1187 packets received, 3529 bps, 44.11%, Err 35 (1.0e-005)
694.209 .... 1195 packets received, 3532 bps, 44.15%, Err 35 (1.0e-005)
696.322 .... 1203 packets received, 3545 bps, 44.31%, Err 35 (1.0e-005)
698.432 .... 1211 packets received, 3558 bps, 44.47%, Err 35 (1.0e-005)
700.540 .... 1219 packets received, 3570 bps, 44.63%, Err 35 (1.0e-005)
704.729 .... 1220 packets received, 3552 bps, 44.40%, Err 35 (1.0e-005)
708.889 .... 1221 packets received, 3534 bps, 44.17%, Err 35 (1.0e-005)
712.968 .... 1222 packets received, 3517 bps, 43.96%, Err 35 (1.0e-005)
717.032 .... 1223 packets received, 3499 bps, 43.74%, Err 35 (1.0e-005)
721.124 .... 1224 packets received, 3482 bps, 43.53%, Err 35 (1.0e-005)
725.265 .... 1225 packets received, 3465 bps, 43.32%, Err 35 (1.0e-005)
729.386 .... 1226 packets received, 3449 bps, 43.11%, Err 35 (1.0e-005)
733.535 .... 1227 packets received, 3432 bps, 42.90%, Err 35 (1.0e-005)
737.607 .... 1228 packets received, 3416 bps, 42.69%, Err 35 (1.0e-005)
741.735 .... 1229 packets received, 3399 bps, 42.49%, Err 35 (1.0e-005)
745.839 .... 1230 packets received, 3383 bps, 42.29%, Err 35 (1.0e-005)
749.848 .... 1231 packets received, 3368 bps, 42.10%, Err 35 (1.0e-005)
753.957 .... 1232 packets received, 3352 bps, 41.90%, Err 35 (1.0e-005)
757.994 .... 1233 packets received, 3337 bps, 41.71%, Err 35 (1.0e-005)
762.180 .... 1234 packets received, 3321 bps, 41.52%, Err 35 (1.0e-005)
766.250 .... 1235 packets received, 3306 bps, 41.33%, Err 35 (1.0e-005)
770.294 .... 1236 packets received, 3292 bps, 41.15%, Err 35 (1.0e-005)
774.387 .... 1237 packets received, 3277 bps, 40.96%, Err 35 (1.0e-005)
778.444 .... 1238 packets received, 3262 bps, 40.78%, Err 35 (1.0e-005)
782.549 .... 1239 packets received, 3248 bps, 40.60%, Err 35 (1.0e-005)
786.671 .... 1240 packets received, 3234 bps, 40.42%, Err 35 (1.0e-005)
790.768 .... 1241 packets received, 3219 bps, 40.24%, Err 35 (1.0e-005)
794.942 .... 1242 packets received, 3205 bps, 40.06%, Err 35 (1.0e-005)
798.999 .... 1243 packets received, 3191 bps, 39.89%, Err 35 (1.0e-005)
801.063 .... 1246 packets received, 3191 bps, 39.88%, Err 35 (1.0e-005)
803.189 .... 1254 packets received, 3203 bps, 40.03%, Err 35 (1.0e-005)
805.302 .... 1262 packets received, 3215 bps, 40.18%, Err 35 (9.9e-006)
807.413 .... 1270 packets received, 3227 bps, 40.33%, Err 35 (9.9e-006)
810.841 .... 1276 packets received, 3228 bps, 40.35%, Err 35 (9.8e-006)
812.950 .... 1284 packets received, 3240 bps, 40.50%, Err 35 (9.8e-006)
815.057 .... 1292 packets received, 3252 bps, 40.64%, Err 35 (9.7e-006)
818.488 .... 1298 packets received, 3253 bps, 40.66%, Err 37 (1.0e-005)
820.631 .... 1299 packets received, 3247 bps, 40.59%, Err 37 (1.0e-005)
822.758 .... 1307 packets received, 3258 bps, 40.73%, Err 37 (1.0e-005)
825.659 .... 1311 packets received, 3257 bps, 40.71%, Err 37 (1.0e-005)
827.787 .... 1319 packets received, 3268 bps, 40.86%, Err 37 (1.0e-005)
829.893 .... 1327 packets received, 3280 bps, 41.00%, Err 37 (1.0e-005)
832.002 .... 1335 packets received, 3291 bps, 41.14%, Err 37 (9.9e-006)
834.115 .... 1343 packets received, 3303 bps, 41.28%, Err 37 (9.9e-006)
836.226 .... 1351 packets received, 3314 bps, 41.42%, Err 38 (1.0e-005)
838.353 .... 1359 packets received, 3325 bps, 41.56%, Err 38 (1.0e-005)
841.774 .... 1365 packets received, 3326 bps, 41.58%, Err 40 (1.0e-005)
845.487 .... 1372 packets received, 3328 bps, 41.61%, Err 41 (1.1e-005)
849.201 .... 1379 packets received, 3331 bps, 41.63%, Err 41 (1.1e-005)
852.915 .... 1386 packets received, 3333 bps, 41.66%, Err 42 (1.1e-005)
855.030 .... 1387 packets received, 3327 bps, 41.59%, Err 42 (1.1e-005)
857.157 .... 1395 packets received, 3338 bps, 41.73%, Err 42 (1.1e-005)
859.806 .... 1398 packets received, 3335 bps, 41.69%, Err 42 (1.1e-005)
861.914 .... 1406 packets received, 3346 bps, 41.82%, Err 42 (1.1e-005)
864.024 .... 1414 packets received, 3357 bps, 41.96%, Err 42 (1.1e-005)
866.139 .... 1422 packets received, 3367 bps, 42.09%, Err 42 (1.0e-005)
868.253 .... 1430 packets received, 3378 bps, 42.23%, Err 42 (1.0e-005)
870.368 .... 1438 packets received, 3389 bps, 42.36%, Err 42 (1.0e-005)
872.476 .... 1446 packets received, 3399 bps, 42.49%, Err 42 (1.0e-005)
874.574 .... 1454 packets received, 3410 bps, 42.62%, Err 42 (1.0e-005)
877.779 .... 1459 packets received, 3409 bps, 42.61%, Err 42 (1.0e-005)
879.888 .... 1467 packets received, 3420 bps, 42.74%, Err 42 (1.0e-005)
882.002 .... 1475 packets received, 3430 bps, 42.87%, Err 42 (1.0e-005)
884.116 .... 1483 packets received, 3440 bps, 43.00%, Err 42 (1.0e-005)
886.227 .... 1491 packets received, 3451 bps, 43.13%, Err 42 (1.0e-005)
888.338 .... 1499 packets received, 3461 bps, 43.26%, Err 42 (1.0e-005)
890.450 .... 1507 packets received, 3471 bps, 43.39%, Err 42 (1.0e-005)
892.563 .... 1515 packets received, 3481 bps, 43.52%, Err 42 (1.0e-005)
894.677 .... 1523 packets received, 3491 bps, 43.64%, Err 42 (9.9e-006)
896.790 .... 1531 packets received, 3501 bps, 43.77%, Err 42 (9.9e-006)
898.903 .... 1539 packets received, 3511 bps, 43.89%, Err 42 (9.8e-006)
901.982 .... 1544 packets received, 3511 bps, 43.88%, Err 43 (1.0e-005)
904.459 .... 1546 packets received, 3506 bps, 43.82%, Err 43 (1.0e-005)
908.584 .... 1547 packets received, 3492 bps, 43.65%, Err 43 (1.0e-005)
912.677 .... 1548 packets received, 3479 bps, 43.48%, Err 43 (1.0e-005)
916.744 .... 1549 packets received, 3465 bps, 43.32%, Err 43 (1.0e-005)
920.886 .... 1550 packets received, 3452 bps, 43.15%, Err 43 (1.0e-005)
925.047 .... 1551 packets received, 3439 bps, 42.98%, Err 43 (1.0e-005)
929.203 .... 1552 packets received, 3425 bps, 42.82%, Err 43 (1.0e-005)
933.266 .... 1553 packets received, 3413 bps, 42.66%, Err 43 (1.0e-005)
937.283 .... 1554 packets received, 3400 bps, 42.50%, Err 43 (1.0e-005)
941.295 .... 1555 packets received, 3388 bps, 42.35%, Err 43 (1.0e-005)
945.382 .... 1556 packets received, 3375 bps, 42.19%, Err 43 (1.0e-005)
949.510 .... 1557 packets received, 3363 bps, 42.04%, Err 43 (1.0e-005)
953.542 .... 1558 packets received, 3351 bps, 41.88%, Err 43 (1.0e-005)
957.623 .... 1559 packets received, 3339 bps, 41.73%, Err 43 (1.0e-005)
961.648 .... 1560 packets received, 3327 bps, 41.58%, Err 43 (9.9e-006)
965.661 .... 1561 packets received, 3315 bps, 41.44%, Err 43 (9.9e-006)
969.752 .... 1562 packets received, 3303 bps, 41.29%, Err 43 (9.9e-006)
973.857 .... 1563 packets received, 3291 bps, 41.14%, Err 43 (9.9e-006)
977.887 .... 1564 packets received, 3280 bps, 41.00%, Err 43 (9.9e-006)
982.010 .... 1565 packets received, 3268 bps, 40.85%, Err 43 (9.9e-006)
986.037 .... 1566 packets received, 3257 bps, 40.71%, Err 43 (9.9e-006)
990.228 .... 1567 packets received, 3245 bps, 40.56%, Err 43 (9.9e-006)
