C:\Users\Lao Shi\protocol_laoshi\laoshi_selective.exe -af 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "C:\Users\Lao Shi\protocol_laoshi\laoshi_selective-A.log", TCP port 59144, debug mask 0x00
Station A is waiting for station B on TCP port 59144 ... Done.
New epoch: Mon May 09 21:12:55 2016
=========================================================================
2.425 .... 7 packets received, 6640 bps, 83.00%, Err 1 (5.2e-005)
47.082 .... 170 packets received, 7437 bps, 92.96%, Err 4 (1.1e-005)
49.234 .... 178 packets received, 7445 bps, 93.06%, Err 4 (1.0e-005)
51.386 .... 186 packets received, 7452 bps, 93.15%, Err 4 (9.7e-006)
53.560 .... 194 packets received, 7455 bps, 93.19%, Err 4 (9.3e-006)
57.072 .... 202 packets received, 7283 bps, 91.03%, Err 5 (1.1e-005)
59.236 .... 214 packets received, 7432 bps, 92.90%, Err 5 (1.1e-005)
61.430 .... 222 packets received, 7433 bps, 92.92%, Err 5 (1.0e-005)
63.586 .... 230 packets received, 7439 bps, 92.99%, Err 5 (9.8e-006)
65.734 .... 238 packets received, 7445 bps, 93.07%, Err 5 (9.5e-006)
67.923 .... 246 packets received, 7447 bps, 93.08%, Err 5 (9.2e-006)
70.082 .... 254 packets received, 7451 bps, 93.14%, Err 5 (8.9e-006)
72.252 .... 262 packets received, 7454 bps, 93.17%, Err 5 (8.7e-006)
74.405 .... 270 packets received, 7458 bps, 93.23%, Err 5 (8.4e-006)
76.588 .... 278 packets received, 7460 bps, 93.25%, Err 5 (8.2e-006)
78.765 .... 286 packets received, 7462 bps, 93.27%, Err 5 (7.9e-006)
80.919 .... 294 packets received, 7465 bps, 93.32%, Err 5 (7.7e-006)
83.075 .... 302 packets received, 7469 bps, 93.36%, Err 5 (7.5e-006)
86.588 .... 310 packets received, 7355 bps, 91.93%, Err 7 (1.0e-005)
88.744 .... 322 packets received, 7453 bps, 93.17%, Err 7 (9.9e-006)
90.921 .... 330 packets received, 7455 bps, 93.19%, Err 7 (9.6e-006)
93.091 .... 338 packets received, 7457 bps, 93.22%, Err 8 (1.1e-005)
95.254 .... 345 packets received, 7438 bps, 92.98%, Err 8 (1.1e-005)
97.413 .... 353 packets received, 7442 bps, 93.02%, Err 8 (1.0e-005)
99.573 .... 361 packets received, 7445 bps, 93.06%, Err 8 (1.0e-005)
101.714 .... 369 packets received, 7449 bps, 93.12%, Err 8 (9.8e-006)
103.857 .... 372 packets received, 7354 bps, 91.93%, Err 9 (1.1e-005)
106.012 .... 384 packets received, 7437 bps, 92.96%, Err 10 (1.2e-005)
108.186 .... 391 packets received, 7420 bps, 92.75%, Err 10 (1.2e-005)
110.355 .... 399 packets received, 7423 bps, 92.78%, Err 10 (1.1e-005)
112.516 .... 407 packets received, 7426 bps, 92.82%, Err 10 (1.1e-005)
114.675 .... 415 packets received, 7429 bps, 92.86%, Err 10 (1.1e-005)
116.845 .... 423 packets received, 7431 bps, 92.89%, Err 10 (1.1e-005)
120.059 .... 430 packets received, 7351 bps, 91.89%, Err 12 (1.2e-005)
122.202 .... 441 packets received, 7407 bps, 92.59%, Err 12 (1.2e-005)
124.364 .... 449 packets received, 7410 bps, 92.62%, Err 12 (1.2e-005)
126.543 .... 457 packets received, 7412 bps, 92.65%, Err 12 (1.2e-005)
128.714 .... 465 packets received, 7414 bps, 92.68%, Err 12 (1.2e-005)
130.870 .... 473 packets received, 7417 bps, 92.71%, Err 12 (1.1e-005)
133.055 .... 481 packets received, 7418 bps, 92.73%, Err 12 (1.1e-005)
135.213 .... 489 packets received, 7421 bps, 92.77%, Err 12 (1.1e-005)
137.381 .... 497 packets received, 7423 bps, 92.79%, Err 12 (1.1e-005)
139.553 .... 505 packets received, 7425 bps, 92.82%, Err 12 (1.1e-005)
141.712 .... 513 packets received, 7428 bps, 92.85%, Err 12 (1.1e-005)
143.879 .... 521 packets received, 7430 bps, 92.87%, Err 12 (1.0e-005)
146.063 .... 529 packets received, 7431 bps, 92.89%, Err 12 (1.0e-005)
149.003 .... 535 packets received, 7367 bps, 92.08%, Err 13 (1.1e-005)
151.175 .... 547 packets received, 7423 bps, 92.79%, Err 13 (1.1e-005)
153.331 .... 555 packets received, 7426 bps, 92.82%, Err 14 (1.1e-005)
155.488 .... 563 packets received, 7428 bps, 92.85%, Err 14 (1.1e-005)
157.663 .... 571 packets received, 7430 bps, 92.87%, Err 14 (1.1e-005)
159.831 .... 579 packets received, 7431 bps, 92.89%, Err 14 (1.1e-005)
162.004 .... 587 packets received, 7433 bps, 92.91%, Err 14 (1.1e-005)
164.175 .... 595 packets received, 7434 bps, 92.93%, Err 14 (1.1e-005)
166.359 .... 603 packets received, 7435 bps, 92.94%, Err 14 (1.1e-005)
168.511 .... 611 packets received, 7438 bps, 92.97%, Err 14 (1.0e-005)
170.654 .... 619 packets received, 7440 bps, 93.00%, Err 14 (1.0e-005)
172.829 .... 627 packets received, 7441 bps, 93.02%, Err 14 (1.0e-005)
174.999 .... 635 packets received, 7443 bps, 93.03%, Err 15 (1.1e-005)
177.168 .... 643 packets received, 7444 bps, 93.05%, Err 15 (1.1e-005)
179.322 .... 651 packets received, 7446 bps, 93.07%, Err 15 (1.0e-005)
181.488 .... 659 packets received, 7447 bps, 93.09%, Err 15 (1.0e-005)
183.629 .... 667 packets received, 7450 bps, 93.12%, Err 15 (1.0e-005)
185.782 .... 675 packets received, 7452 bps, 93.15%, Err 15 (1.0e-005)
187.931 .... 683 packets received, 7454 bps, 93.17%, Err 15 (1.0e-005)
190.078 .... 691 packets received, 7456 bps, 93.20%, Err 16 (1.1e-005)
192.224 .... 699 packets received, 7458 bps, 93.22%, Err 16 (1.0e-005)
194.417 .... 707 packets received, 7458 bps, 93.22%, Err 16 (1.0e-005)
196.588 .... 715 packets received, 7459 bps, 93.23%, Err 16 (1.0e-005)
198.730 .... 723 packets received, 7461 bps, 93.26%, Err 16 (1.0e-005)
200.921 .... 731 packets received, 7461 bps, 93.26%, Err 16 (1.0e-005)
203.068 .... 739 packets received, 7463 bps, 93.29%, Err 16 (9.9e-006)
205.249 .... 747 packets received, 7463 bps, 93.29%, Err 16 (9.7e-006)
207.429 .... 755 packets received, 7464 bps, 93.30%, Err 16 (9.6e-006)
209.586 .... 763 packets received, 7465 bps, 93.32%, Err 16 (9.5e-006)
211.745 .... 771 packets received, 7467 bps, 93.33%, Err 16 (9.4e-006)
213.890 .... 779 packets received, 7468 bps, 93.35%, Err 16 (9.4e-006)
216.072 .... 787 packets received, 7469 bps, 93.36%, Err 16 (9.3e-006)
218.217 .... 795 packets received, 7470 bps, 93.38%, Err 16 (9.2e-006)
220.391 .... 803 packets received, 7471 bps, 93.39%, Err 16 (9.1e-006)
222.554 .... 811 packets received, 7472 bps, 93.40%, Err 16 (9.0e-006)
224.725 .... 819 packets received, 7473 bps, 93.41%, Err 17 (9.5e-006)
226.886 .... 826 packets received, 7465 bps, 93.31%, Err 17 (9.4e-006)
229.036 .... 834 packets received, 7466 bps, 93.33%, Err 17 (9.3e-006)
231.220 .... 842 packets received, 7466 bps, 93.33%, Err 17 (9.2e-006)
233.344 .... 850 packets received, 7469 bps, 93.36%, Err 17 (9.1e-006)
235.515 .... 858 packets received, 7469 bps, 93.37%, Err 17 (9.0e-006)
237.674 .... 866 packets received, 7471 bps, 93.38%, Err 17 (8.9e-006)
239.864 .... 874 packets received, 7471 bps, 93.38%, Err 17 (8.9e-006)
242.009 .... 882 packets received, 7472 bps, 93.40%, Err 17 (8.8e-006)
244.193 .... 890 packets received, 7472 bps, 93.40%, Err 17 (8.7e-006)
246.367 .... 898 packets received, 7473 bps, 93.41%, Err 17 (8.6e-006)
248.527 .... 906 packets received, 7474 bps, 93.42%, Err 17 (8.6e-006)
250.671 .... 914 packets received, 7475 bps, 93.44%, Err 17 (8.5e-006)
252.826 .... 922 packets received, 7476 bps, 93.46%, Err 17 (8.4e-006)
255.532 .... 927 packets received, 7437 bps, 92.97%, Err 18 (8.8e-006)
257.719 .... 939 packets received, 7470 bps, 93.37%, Err 18 (8.7e-006)
259.881 .... 947 packets received, 7471 bps, 93.38%, Err 18 (8.7e-006)
262.054 .... 955 packets received, 7471 bps, 93.39%, Err 18 (8.6e-006)
264.209 .... 963 packets received, 7472 bps, 93.40%, Err 18 (8.5e-006)
266.641 .... 967 packets received, 7435 bps, 92.93%, Err 19 (8.9e-006)
268.810 .... 979 packets received, 7466 bps, 93.33%, Err 19 (8.8e-006)
272.307 .... 987 packets received, 7430 bps, 92.88%, Err 20 (9.2e-006)
274.461 .... 999 packets received, 7462 bps, 93.27%, Err 20 (9.1e-006)
276.619 .... 1007 packets received, 7463 bps, 93.28%, Err 20 (9.0e-006)
279.324 .... 1012 packets received, 7427 bps, 92.84%, Err 22 (9.8e-006)
281.466 .... 1024 packets received, 7458 bps, 93.22%, Err 22 (9.8e-006)
283.637 .... 1032 packets received, 7459 bps, 93.23%, Err 22 (9.7e-006)
285.794 .... 1035 packets received, 7424 bps, 92.80%, Err 23 (1.0e-005)
287.956 .... 1047 packets received, 7453 bps, 93.17%, Err 23 (1.0e-005)
290.089 .... 1055 packets received, 7455 bps, 93.19%, Err 23 (9.9e-006)
293.606 .... 1063 packets received, 7422 bps, 92.77%, Err 24 (1.0e-005)
295.775 .... 1075 packets received, 7450 bps, 93.13%, Err 24 (1.0e-005)
297.945 .... 1083 packets received, 7451 bps, 93.14%, Err 24 (1.0e-005)
300.104 .... 1091 packets received, 7452 bps, 93.15%, Err 24 (1.0e-005)
302.257 .... 1099 packets received, 7453 bps, 93.16%, Err 24 (9.9e-006)
304.412 .... 1102 packets received, 7420 bps, 92.76%, Err 26 (1.1e-005)
306.588 .... 1113 packets received, 7441 bps, 93.02%, Err 26 (1.1e-005)
308.733 .... 1121 packets received, 7443 bps, 93.03%, Err 26 (1.1e-005)
310.890 .... 1129 packets received, 7444 bps, 93.05%, Err 26 (1.0e-005)
313.062 .... 1137 packets received, 7444 bps, 93.05%, Err 26 (1.0e-005)
315.237 .... 1145 packets received, 7445 bps, 93.06%, Err 26 (1.0e-005)
317.378 .... 1153 packets received, 7446 bps, 93.08%, Err 26 (1.0e-005)
319.561 .... 1161 packets received, 7447 bps, 93.09%, Err 26 (1.0e-005)
321.730 .... 1169 packets received, 7448 bps, 93.09%, Err 26 (1.0e-005)
323.900 .... 1177 packets received, 7448 bps, 93.10%, Err 26 (1.0e-005)
326.054 .... 1185 packets received, 7449 bps, 93.12%, Err 26 (1.0e-005)
328.229 .... 1193 packets received, 7450 bps, 93.12%, Err 26 (9.9e-006)
330.403 .... 1201 packets received, 7450 bps, 93.13%, Err 26 (9.8e-006)
332.558 .... 1209 packets received, 7451 bps, 93.14%, Err 27 (1.0e-005)
334.734 .... 1216 packets received, 7446 bps, 93.07%, Err 27 (1.0e-005)
336.895 .... 1224 packets received, 7447 bps, 93.08%, Err 27 (1.0e-005)
339.313 .... 1228 packets received, 7418 bps, 92.72%, Err 28 (1.0e-005)
341.454 .... 1240 packets received, 7443 bps, 93.04%, Err 28 (1.0e-005)
343.612 .... 1247 packets received, 7438 bps, 92.98%, Err 29 (1.1e-005)
345.785 .... 1255 packets received, 7439 bps, 92.98%, Err 29 (1.0e-005)
347.939 .... 1263 packets received, 7440 bps, 93.00%, Err 29 (1.0e-005)
350.095 .... 1271 packets received, 7441 bps, 93.01%, Err 29 (1.0e-005)
352.271 .... 1278 packets received, 7436 bps, 92.94%, Err 30 (1.1e-005)
354.424 .... 1286 packets received, 7437 bps, 92.96%, Err 30 (1.1e-005)
356.591 .... 1294 packets received, 7437 bps, 92.97%, Err 30 (1.1e-005)
358.759 .... 1302 packets received, 7438 bps, 92.98%, Err 30 (1.0e-005)
360.914 .... 1309 packets received, 7433 bps, 92.92%, Err 31 (1.1e-005)
363.054 .... 1317 packets received, 7435 bps, 92.93%, Err 31 (1.1e-005)
365.203 .... 1325 packets received, 7436 bps, 92.95%, Err 31 (1.1e-005)
367.372 .... 1333 packets received, 7437 bps, 92.96%, Err 31 (1.1e-005)
369.545 .... 1341 packets received, 7437 bps, 92.96%, Err 31 (1.0e-005)
371.703 .... 1349 packets received, 7438 bps, 92.98%, Err 31 (1.0e-005)
373.865 .... 1357 packets received, 7439 bps, 92.99%, Err 31 (1.0e-005)
376.049 .... 1365 packets received, 7439 bps, 92.99%, Err 31 (1.0e-005)
378.194 .... 1373 packets received, 7440 bps, 93.00%, Err 31 (1.0e-005)
380.352 .... 1381 packets received, 7441 bps, 93.01%, Err 31 (1.0e-005)
382.515 .... 1389 packets received, 7442 bps, 93.02%, Err 31 (1.0e-005)
385.225 .... 1394 packets received, 7416 bps, 92.70%, Err 32 (1.0e-005)
387.395 .... 1406 packets received, 7438 bps, 92.98%, Err 32 (1.0e-005)
389.550 .... 1414 packets received, 7439 bps, 92.99%, Err 32 (1.0e-005)
391.722 .... 1417 packets received, 7413 bps, 92.67%, Err 33 (1.1e-005)
393.877 .... 1429 packets received, 7435 bps, 92.94%, Err 33 (1.0e-005)
396.029 .... 1437 packets received, 7436 bps, 92.95%, Err 33 (1.0e-005)
398.200 .... 1445 packets received, 7437 bps, 92.96%, Err 33 (1.0e-005)
400.346 .... 1453 packets received, 7438 bps, 92.97%, Err 33 (1.0e-005)
402.508 .... 1461 packets received, 7439 bps, 92.98%, Err 33 (1.0e-005)
404.652 .... 1469 packets received, 7440 bps, 93.00%, Err 34 (1.1e-005)
406.808 .... 1476 packets received, 7436 bps, 92.94%, Err 34 (1.0e-005)
408.986 .... 1484 packets received, 7436 bps, 92.95%, Err 34 (1.0e-005)
411.119 .... 1492 packets received, 7437 bps, 92.97%, Err 34 (1.0e-005)
413.271 .... 1500 packets received, 7438 bps, 92.98%, Err 34 (1.0e-005)
415.447 .... 1508 packets received, 7439 bps, 92.98%, Err 34 (1.0e-005)
417.616 .... 1516 packets received, 7439 bps, 92.99%, Err 34 (1.0e-005)
419.790 .... 1524 packets received, 7440 bps, 93.00%, Err 34 (1.0e-005)
421.939 .... 1532 packets received, 7441 bps, 93.01%, Err 34 (1.0e-005)
424.135 .... 1540 packets received, 7441 bps, 93.01%, Err 34 (1.0e-005)
426.836 .... 1545 packets received, 7418 bps, 92.72%, Err 35 (1.0e-005)
429.000 .... 1557 packets received, 7438 bps, 92.97%, Err 35 (1.0e-005)
431.156 .... 1565 packets received, 7438 bps, 92.98%, Err 35 (1.0e-005)
433.328 .... 1573 packets received, 7439 bps, 92.99%, Err 35 (1.0e-005)
435.488 .... 1581 packets received, 7440 bps, 93.00%, Err 35 (1.0e-005)
437.654 .... 1589 packets received, 7440 bps, 93.00%, Err 35 (1.0e-005)
440.362 .... 1594 packets received, 7418 bps, 92.72%, Err 36 (1.0e-005)
442.549 .... 1606 packets received, 7437 bps, 92.96%, Err 36 (1.0e-005)
444.691 .... 1614 packets received, 7438 bps, 92.97%, Err 36 (1.0e-005)
446.830 .... 1622 packets received, 7439 bps, 92.98%, Err 36 (1.0e-005)
449.012 .... 1630 packets received, 7439 bps, 92.99%, Err 36 (1.0e-005)
451.168 .... 1638 packets received, 7440 bps, 93.00%, Err 37 (1.0e-005)
453.293 .... 1645 packets received, 7437 bps, 92.96%, Err 37 (1.0e-005)
455.477 .... 1653 packets received, 7437 bps, 92.96%, Err 37 (1.0e-005)
457.630 .... 1661 packets received, 7438 bps, 92.97%, Err 37 (1.0e-005)
459.802 .... 1669 packets received, 7438 bps, 92.98%, Err 37 (1.0e-005)
461.987 .... 1677 packets received, 7438 bps, 92.98%, Err 37 (1.0e-005)
464.147 .... 1685 packets received, 7439 bps, 92.99%, Err 37 (1.0e-005)
467.642 .... 1693 packets received, 7419 bps, 92.73%, Err 38 (1.0e-005)
469.813 .... 1705 packets received, 7437 bps, 92.96%, Err 38 (1.0e-005)
471.981 .... 1713 packets received, 7437 bps, 92.96%, Err 38 (1.0e-005)
474.155 .... 1721 packets received, 7438 bps, 92.97%, Err 38 (1.0e-005)
476.299 .... 1729 packets received, 7439 bps, 92.98%, Err 38 (1.0e-005)
478.475 .... 1737 packets received, 7439 bps, 92.99%, Err 38 (9.9e-006)
480.604 .... 1745 packets received, 7440 bps, 93.00%, Err 38 (9.9e-006)
482.794 .... 1753 packets received, 7440 bps, 93.00%, Err 38 (9.8e-006)
484.953 .... 1761 packets received, 7441 bps, 93.01%, Err 38 (9.8e-006)
487.131 .... 1769 packets received, 7441 bps, 93.02%, Err 38 (9.8e-006)
489.291 .... 1777 packets received, 7442 bps, 93.02%, Err 39 (1.0e-005)
491.444 .... 1784 packets received, 7439 bps, 92.98%, Err 40 (1.0e-005)
493.624 .... 1792 packets received, 7439 bps, 92.99%, Err 40 (1.0e-005)
495.788 .... 1800 packets received, 7439 bps, 92.99%, Err 40 (1.0e-005)
497.963 .... 1808 packets received, 7440 bps, 93.00%, Err 40 (1.0e-005)
500.107 .... 1816 packets received, 7441 bps, 93.01%, Err 40 (1.0e-005)
502.267 .... 1819 packets received, 7421 bps, 92.76%, Err 41 (1.0e-005)
504.439 .... 1831 packets received, 7438 bps, 92.97%, Err 41 (1.0e-005)
506.601 .... 1839 packets received, 7438 bps, 92.98%, Err 41 (1.0e-005)
508.782 .... 1847 packets received, 7439 bps, 92.98%, Err 41 (1.0e-005)
510.928 .... 1855 packets received, 7439 bps, 92.99%, Err 42 (1.0e-005)
513.076 .... 1863 packets received, 7440 bps, 93.00%, Err 42 (1.0e-005)
515.220 .... 1871 packets received, 7441 bps, 93.01%, Err 42 (1.0e-005)
517.378 .... 1878 packets received, 7438 bps, 92.97%, Err 43 (1.0e-005)
519.554 .... 1886 packets received, 7438 bps, 92.98%, Err 43 (1.0e-005)
522.796 .... 1893 packets received, 7419 bps, 92.74%, Err 44 (1.1e-005)
526.042 .... 1904 packets received, 7416 bps, 92.71%, Err 45 (1.1e-005)
528.202 .... 1916 packets received, 7433 bps, 92.91%, Err 45 (1.1e-005)
530.365 .... 1924 packets received, 7433 bps, 92.92%, Err 45 (1.1e-005)
532.542 .... 1932 packets received, 7434 bps, 92.92%, Err 45 (1.1e-005)
534.713 .... 1940 packets received, 7434 bps, 92.93%, Err 45 (1.1e-005)
536.874 .... 1948 packets received, 7435 bps, 92.93%, Err 45 (1.0e-005)
539.045 .... 1956 packets received, 7435 bps, 92.94%, Err 45 (1.0e-005)
541.172 .... 1964 packets received, 7436 bps, 92.95%, Err 45 (1.0e-005)
543.334 .... 1972 packets received, 7437 bps, 92.96%, Err 45 (1.0e-005)
545.530 .... 1980 packets received, 7437 bps, 92.96%, Err 45 (1.0e-005)
547.689 .... 1988 packets received, 7437 bps, 92.97%, Err 45 (1.0e-005)
549.860 .... 1996 packets received, 7438 bps, 92.97%, Err 45 (1.0e-005)
552.021 .... 2004 packets received, 7438 bps, 92.98%, Err 45 (1.0e-005)
554.170 .... 2012 packets received, 7439 bps, 92.99%, Err 45 (1.0e-005)
556.329 .... 2020 packets received, 7440 bps, 93.00%, Err 45 (1.0e-005)
558.489 .... 2028 packets received, 7440 bps, 93.00%, Err 45 (1.0e-005)
560.665 .... 2036 packets received, 7441 bps, 93.01%, Err 45 (1.0e-005)
562.822 .... 2044 packets received, 7441 bps, 93.02%, Err 45 (1.0e-005)
564.980 .... 2052 packets received, 7442 bps, 93.02%, Err 45 (1.0e-005)
567.138 .... 2060 packets received, 7442 bps, 93.03%, Err 45 (9.9e-006)
569.314 .... 2068 packets received, 7443 bps, 93.03%, Err 45 (9.9e-006)
571.489 .... 2076 packets received, 7443 bps, 93.04%, Err 45 (9.8e-006)
574.177 .... 2081 packets received, 7426 bps, 92.83%, Err 46 (1.0e-005)
576.359 .... 2093 packets received, 7441 bps, 93.01%, Err 46 (1.0e-005)
578.504 .... 2101 packets received, 7441 bps, 93.02%, Err 46 (9.9e-006)
580.684 .... 2109 packets received, 7442 bps, 93.02%, Err 46 (9.9e-006)
582.866 .... 2117 packets received, 7442 bps, 93.02%, Err 46 (9.9e-006)
585.028 .... 2125 packets received, 7442 bps, 93.03%, Err 46 (9.8e-006)
587.188 .... 2133 packets received, 7443 bps, 93.04%, Err 46 (9.8e-006)
589.359 .... 2141 packets received, 7443 bps, 93.04%, Err 46 (9.8e-006)
591.526 .... 2149 packets received, 7444 bps, 93.05%, Err 46 (9.7e-006)
593.670 .... 2157 packets received, 7444 bps, 93.05%, Err 46 (9.7e-006)
595.824 .... 2165 packets received, 7445 bps, 93.06%, Err 46 (9.7e-006)
597.998 .... 2173 packets received, 7445 bps, 93.07%, Err 46 (9.6e-006)
600.156 .... 2181 packets received, 7446 bps, 93.07%, Err 46 (9.6e-006)
602.331 .... 2189 packets received, 7446 bps, 93.08%, Err 46 (9.5e-006)
604.497 .... 2197 packets received, 7447 bps, 93.08%, Err 46 (9.5e-006)
606.684 .... 2205 packets received, 7447 bps, 93.08%, Err 46 (9.5e-006)
608.830 .... 2213 packets received, 7447 bps, 93.09%, Err 46 (9.4e-006)
610.972 .... 2221 packets received, 7448 bps, 93.10%, Err 46 (9.4e-006)
613.150 .... 2229 packets received, 7448 bps, 93.10%, Err 46 (9.4e-006)
615.296 .... 2232 packets received, 7432 bps, 92.90%, Err 47 (9.5e-006)
618.570 .... 2243 packets received, 7429 bps, 92.87%, Err 48 (9.7e-006)
620.714 .... 2255 packets received, 7443 bps, 93.04%, Err 48 (9.7e-006)
622.841 .... 2263 packets received, 7444 bps, 93.05%, Err 48 (9.6e-006)
626.312 .... 2266 packets received, 7413 bps, 92.66%, Err 51 (1.0e-005)
628.471 .... 2280 packets received, 7433 bps, 92.91%, Err 51 (1.0e-005)
630.645 .... 2288 packets received, 7433 bps, 92.92%, Err 51 (1.0e-005)
632.807 .... 2296 packets received, 7434 bps, 92.92%, Err 51 (1.0e-005)
634.955 .... 2304 packets received, 7434 bps, 92.93%, Err 51 (1.0e-005)
637.102 .... 2312 packets received, 7435 bps, 92.94%, Err 51 (1.0e-005)
639.280 .... 2320 packets received, 7435 bps, 92.94%, Err 51 (1.0e-005)
642.255 .... 2326 packets received, 7420 bps, 92.75%, Err 52 (1.0e-005)
644.403 .... 2338 packets received, 7434 bps, 92.92%, Err 52 (1.0e-005)
646.586 .... 2346 packets received, 7434 bps, 92.92%, Err 52 (1.0e-005)
648.765 .... 2354 packets received, 7434 bps, 92.93%, Err 52 (1.0e-005)
650.913 .... 2362 packets received, 7435 bps, 92.93%, Err 52 (1.0e-005)
653.094 .... 2370 packets received, 7435 bps, 92.94%, Err 52 (1.0e-005)
655.275 .... 2378 packets received, 7435 bps, 92.94%, Err 52 (9.9e-006)
657.430 .... 2386 packets received, 7436 bps, 92.95%, Err 52 (9.9e-006)
659.603 .... 2394 packets received, 7436 bps, 92.95%, Err 52 (9.9e-006)
661.760 .... 2402 packets received, 7437 bps, 92.96%, Err 52 (9.8e-006)
663.936 .... 2410 packets received, 7437 bps, 92.96%, Err 52 (9.8e-006)
666.370 .... 2414 packets received, 7422 bps, 92.78%, Err 54 (1.0e-005)
668.499 .... 2425 packets received, 7432 bps, 92.90%, Err 54 (1.0e-005)
670.667 .... 2433 packets received, 7433 bps, 92.91%, Err 54 (1.0e-005)
672.840 .... 2441 packets received, 7433 bps, 92.91%, Err 54 (1.0e-005)
675.002 .... 2449 packets received, 7433 bps, 92.92%, Err 54 (1.0e-005)
677.171 .... 2457 packets received, 7434 bps, 92.92%, Err 54 (1.0e-005)
679.336 .... 2465 packets received, 7434 bps, 92.93%, Err 54 (9.9e-006)
681.486 .... 2473 packets received, 7435 bps, 92.93%, Err 54 (9.9e-006)
683.676 .... 2481 packets received, 7435 bps, 92.94%, Err 54 (9.9e-006)
685.851 .... 2489 packets received, 7435 bps, 92.94%, Err 54 (9.8e-006)
688.006 .... 2497 packets received, 7436 bps, 92.95%, Err 54 (9.8e-006)
690.180 .... 2505 packets received, 7436 bps, 92.95%, Err 54 (9.8e-006)
692.339 .... 2513 packets received, 7437 bps, 92.96%, Err 54 (9.8e-006)
694.494 .... 2521 packets received, 7437 bps, 92.96%, Err 54 (9.7e-006)
696.654 .... 2524 packets received, 7423 bps, 92.79%, Err 55 (9.9e-006)
698.803 .... 2536 packets received, 7435 bps, 92.94%, Err 55 (9.8e-006)
700.980 .... 2544 packets received, 7435 bps, 92.94%, Err 55 (9.8e-006)
703.152 .... 2552 packets received, 7436 bps, 92.95%, Err 55 (9.8e-006)
705.829 .... 2557 packets received, 7422 bps, 92.78%, Err 56 (9.9e-006)
707.994 .... 2569 packets received, 7434 bps, 92.93%, Err 56 (9.9e-006)
710.158 .... 2577 packets received, 7435 bps, 92.93%, Err 56 (9.9e-006)
712.327 .... 2585 packets received, 7435 bps, 92.94%, Err 56 (9.8e-006)
714.455 .... 2593 packets received, 7436 bps, 92.95%, Err 56 (9.8e-006)
716.636 .... 2601 packets received, 7436 bps, 92.95%, Err 56 (9.8e-006)
718.800 .... 2609 packets received, 7436 bps, 92.95%, Err 56 (9.7e-006)
720.958 .... 2617 packets received, 7437 bps, 92.96%, Err 56 (9.7e-006)
724.198 .... 2624 packets received, 7423 bps, 92.79%, Err 57 (9.8e-006)
726.389 .... 2636 packets received, 7435 bps, 92.93%, Err 57 (9.8e-006)
728.554 .... 2644 packets received, 7435 bps, 92.94%, Err 57 (9.8e-006)
730.715 .... 2652 packets received, 7436 bps, 92.94%, Err 57 (9.8e-006)
732.876 .... 2660 packets received, 7436 bps, 92.95%, Err 57 (9.7e-006)
735.055 .... 2668 packets received, 7436 bps, 92.95%, Err 57 (9.7e-006)
737.227 .... 2676 packets received, 7437 bps, 92.96%, Err 57 (9.7e-006)
