C:\Users\Lao Shi\protocol_laoshi\laoshi_selective.exe -af 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "C:\Users\Lao Shi\protocol_laoshi\laoshi_selective-A.log", TCP port 59144, debug mask 0x00
Station A is waiting for station B on TCP port 59144 ... Done.
New epoch: Sun May 08 09:12:08 2016
=========================================================================
2.412 .... 3 packets received, 2866 bps, 35.82%, Err 1 (5.3e-005)
60.252 .... 221 packets received, 7545 bps, 94.32%, Err 5 (1.0e-005)
62.346 .... 229 packets received, 7555 bps, 94.44%, Err 5 (1.0e-005)
64.474 .... 237 packets received, 7560 bps, 94.50%, Err 5 (9.8e-006)
66.581 .... 245 packets received, 7567 bps, 94.58%, Err 5 (9.5e-006)
68.675 .... 253 packets received, 7574 bps, 94.68%, Err 5 (9.2e-006)
70.818 .... 261 packets received, 7577 bps, 94.71%, Err 5 (8.9e-006)
72.921 .... 269 packets received, 7583 bps, 94.78%, Err 5 (8.6e-006)
75.035 .... 277 packets received, 7588 bps, 94.84%, Err 5 (8.4e-006)
77.128 .... 285 packets received, 7594 bps, 94.93%, Err 5 (8.2e-006)
79.256 .... 293 packets received, 7597 bps, 94.96%, Err 5 (7.9e-006)
81.352 .... 301 packets received, 7603 bps, 95.03%, Err 5 (7.7e-006)
83.487 .... 309 packets received, 7604 bps, 95.06%, Err 5 (7.5e-006)
85.599 .... 317 packets received, 7608 bps, 95.10%, Err 5 (7.3e-006)
87.707 .... 325 packets received, 7612 bps, 95.15%, Err 5 (7.2e-006)
90.863 .... 333 packets received, 7528 bps, 94.10%, Err 7 (9.7e-006)
93.355 .... 343 packets received, 7546 bps, 94.33%, Err 7 (9.5e-006)
95.475 .... 351 packets received, 7550 bps, 94.38%, Err 7 (9.3e-006)
97.837 .... 355 packets received, 7452 bps, 93.14%, Err 8 (1.0e-005)
99.977 .... 365 packets received, 7497 bps, 93.71%, Err 9 (1.1e-005)
102.099 .... 373 packets received, 7502 bps, 93.77%, Err 9 (1.1e-005)
104.202 .... 381 packets received, 7508 bps, 93.84%, Err 9 (1.1e-005)
106.315 .... 389 packets received, 7512 bps, 93.91%, Err 9 (1.1e-005)
108.442 .... 397 packets received, 7516 bps, 93.95%, Err 9 (1.0e-005)
110.540 .... 405 packets received, 7522 bps, 94.02%, Err 9 (1.0e-005)
113.457 .... 411 packets received, 7436 bps, 92.96%, Err 10 (1.1e-005)
115.584 .... 422 packets received, 7495 bps, 93.68%, Err 10 (1.1e-005)
117.690 .... 430 packets received, 7500 bps, 93.75%, Err 10 (1.1e-005)
119.803 .... 438 packets received, 7504 bps, 93.80%, Err 10 (1.1e-005)
121.925 .... 446 packets received, 7508 bps, 93.85%, Err 10 (1.0e-005)
124.038 .... 454 packets received, 7512 bps, 93.90%, Err 10 (1.0e-005)
126.405 .... 458 packets received, 7436 bps, 92.95%, Err 11 (1.1e-005)
128.535 .... 469 packets received, 7488 bps, 93.60%, Err 11 (1.1e-005)
130.644 .... 477 packets received, 7493 bps, 93.66%, Err 11 (1.1e-005)
132.746 .... 485 packets received, 7498 bps, 93.72%, Err 11 (1.0e-005)
134.847 .... 493 packets received, 7502 bps, 93.78%, Err 11 (1.0e-005)
136.987 .... 501 packets received, 7505 bps, 93.81%, Err 11 (1.0e-005)
139.098 .... 509 packets received, 7509 bps, 93.86%, Err 11 (1.0e-005)
141.191 .... 517 packets received, 7513 bps, 93.92%, Err 11 (9.9e-006)
143.308 .... 525 packets received, 7517 bps, 93.96%, Err 11 (9.7e-006)
145.409 .... 533 packets received, 7521 bps, 94.01%, Err 11 (9.6e-006)
148.591 .... 540 packets received, 7456 bps, 93.20%, Err 12 (1.0e-005)
150.710 .... 551 packets received, 7501 bps, 93.76%, Err 12 (1.0e-005)
152.821 .... 559 packets received, 7504 bps, 93.81%, Err 12 (9.9e-006)
154.960 .... 567 packets received, 7507 bps, 93.83%, Err 12 (9.8e-006)
157.058 .... 574 packets received, 7498 bps, 93.72%, Err 13 (1.0e-005)
159.178 .... 581 packets received, 7488 bps, 93.60%, Err 13 (1.0e-005)
161.550 .... 585 packets received, 7428 bps, 92.86%, Err 14 (1.1e-005)
163.661 .... 596 packets received, 7470 bps, 93.38%, Err 14 (1.1e-005)
165.787 .... 604 packets received, 7473 bps, 93.42%, Err 14 (1.1e-005)
167.884 .... 612 packets received, 7478 bps, 93.47%, Err 14 (1.1e-005)
170.010 .... 620 packets received, 7481 bps, 93.51%, Err 14 (1.0e-005)
172.125 .... 628 packets received, 7484 bps, 93.55%, Err 14 (1.0e-005)
174.241 .... 636 packets received, 7487 bps, 93.59%, Err 14 (1.0e-005)
176.359 .... 644 packets received, 7490 bps, 93.62%, Err 14 (1.0e-005)
178.465 .... 652 packets received, 7493 bps, 93.67%, Err 14 (9.9e-006)
180.582 .... 660 packets received, 7496 bps, 93.70%, Err 14 (9.8e-006)
182.940 .... 664 packets received, 7444 bps, 93.05%, Err 15 (1.0e-005)
185.065 .... 675 packets received, 7481 bps, 93.51%, Err 15 (1.0e-005)
187.171 .... 683 packets received, 7484 bps, 93.55%, Err 15 (1.0e-005)
189.291 .... 691 packets received, 7487 bps, 93.58%, Err 15 (1.0e-005)
191.412 .... 699 packets received, 7489 bps, 93.62%, Err 15 (9.9e-006)
193.503 .... 707 packets received, 7493 bps, 93.66%, Err 15 (9.8e-006)
195.628 .... 715 packets received, 7495 bps, 93.69%, Err 15 (9.7e-006)
197.742 .... 723 packets received, 7498 bps, 93.73%, Err 16 (1.0e-005)
199.866 .... 731 packets received, 7501 bps, 93.76%, Err 16 (1.0e-005)
201.953 .... 739 packets received, 7504 bps, 93.80%, Err 16 (1.0e-005)
204.081 .... 747 packets received, 7506 bps, 93.83%, Err 16 (9.9e-006)
206.175 .... 755 packets received, 7509 bps, 93.87%, Err 16 (9.8e-006)
208.303 .... 763 packets received, 7511 bps, 93.89%, Err 16 (9.7e-006)
210.414 .... 771 packets received, 7514 bps, 93.92%, Err 16 (9.6e-006)
212.527 .... 779 packets received, 7516 bps, 93.95%, Err 16 (9.5e-006)
214.653 .... 787 packets received, 7518 bps, 93.98%, Err 16 (9.4e-006)
216.757 .... 795 packets received, 7521 bps, 94.01%, Err 16 (9.3e-006)
218.879 .... 803 packets received, 7523 bps, 94.03%, Err 16 (9.3e-006)
220.971 .... 811 packets received, 7526 bps, 94.07%, Err 16 (9.2e-006)
224.427 .... 819 packets received, 7483 bps, 93.53%, Err 17 (9.6e-006)
226.573 .... 830 packets received, 7511 bps, 93.89%, Err 17 (9.5e-006)
228.692 .... 838 packets received, 7513 bps, 93.92%, Err 17 (9.4e-006)
230.793 .... 846 packets received, 7516 bps, 93.95%, Err 17 (9.3e-006)
232.900 .... 854 packets received, 7518 bps, 93.98%, Err 17 (9.2e-006)
235.020 .... 857 packets received, 7477 bps, 93.46%, Err 18 (9.7e-006)
237.147 .... 868 packets received, 7505 bps, 93.81%, Err 18 (9.6e-006)
239.261 .... 876 packets received, 7507 bps, 93.83%, Err 18 (9.5e-006)
241.372 .... 884 packets received, 7509 bps, 93.86%, Err 18 (9.5e-006)
243.479 .... 892 packets received, 7511 bps, 93.89%, Err 18 (9.4e-006)
245.599 .... 900 packets received, 7513 bps, 93.91%, Err 18 (9.3e-006)
247.711 .... 908 packets received, 7515 bps, 93.94%, Err 18 (9.2e-006)
249.808 .... 916 packets received, 7518 bps, 93.97%, Err 18 (9.1e-006)
251.945 .... 924 packets received, 7519 bps, 93.99%, Err 18 (9.1e-006)
254.041 .... 932 packets received, 7521 bps, 94.02%, Err 18 (9.0e-006)
256.150 .... 940 packets received, 7523 bps, 94.04%, Err 18 (8.9e-006)
258.273 .... 948 packets received, 7525 bps, 94.06%, Err 18 (8.8e-006)
260.379 .... 956 packets received, 7527 bps, 94.09%, Err 18 (8.8e-006)
263.545 .... 963 packets received, 7491 bps, 93.64%, Err 19 (9.1e-006)
265.678 .... 974 packets received, 7516 bps, 93.95%, Err 19 (9.1e-006)
267.790 .... 982 packets received, 7518 bps, 93.97%, Err 19 (9.0e-006)
269.888 .... 990 packets received, 7520 bps, 94.00%, Err 19 (8.9e-006)
272.003 .... 998 packets received, 7522 bps, 94.02%, Err 19 (8.8e-006)
274.134 .... 1005 packets received, 7516 bps, 93.94%, Err 20 (9.2e-006)
276.268 .... 1012 packets received, 7509 bps, 93.87%, Err 20 (9.2e-006)
278.380 .... 1020 packets received, 7511 bps, 93.89%, Err 20 (9.1e-006)
280.510 .... 1027 packets received, 7505 bps, 93.82%, Err 21 (9.5e-006)
282.627 .... 1034 packets received, 7500 bps, 93.75%, Err 21 (9.4e-006)
284.733 .... 1042 packets received, 7502 bps, 93.77%, Err 21 (9.4e-006)
286.867 .... 1049 packets received, 7496 bps, 93.70%, Err 23 (1.0e-005)
288.958 .... 1056 packets received, 7491 bps, 93.64%, Err 23 (1.0e-005)
291.067 .... 1064 packets received, 7493 bps, 93.67%, Err 23 (1.0e-005)
293.175 .... 1072 packets received, 7495 bps, 93.69%, Err 23 (1.0e-005)
295.303 .... 1079 packets received, 7490 bps, 93.62%, Err 24 (1.0e-005)
297.457 .... 1086 packets received, 7484 bps, 93.55%, Err 24 (1.0e-005)
299.547 .... 1094 packets received, 7486 bps, 93.58%, Err 24 (1.0e-005)
301.664 .... 1102 packets received, 7488 bps, 93.60%, Err 24 (1.0e-005)
303.800 .... 1110 packets received, 7489 bps, 93.62%, Err 24 (1.0e-005)
305.912 .... 1118 packets received, 7491 bps, 93.64%, Err 25 (1.0e-005)
308.028 .... 1125 packets received, 7486 bps, 93.58%, Err 25 (1.0e-005)
310.116 .... 1132 packets received, 7482 bps, 93.53%, Err 25 (1.0e-005)
312.230 .... 1140 packets received, 7484 bps, 93.55%, Err 25 (1.0e-005)
314.343 .... 1148 packets received, 7486 bps, 93.57%, Err 26 (1.1e-005)
317.776 .... 1155 packets received, 7450 bps, 93.13%, Err 27 (1.1e-005)
319.895 .... 1166 packets received, 7471 bps, 93.39%, Err 27 (1.1e-005)
322.005 .... 1174 packets received, 7473 bps, 93.41%, Err 27 (1.1e-005)
324.127 .... 1182 packets received, 7475 bps, 93.43%, Err 27 (1.1e-005)
326.239 .... 1190 packets received, 7476 bps, 93.46%, Err 27 (1.1e-005)
328.347 .... 1198 packets received, 7478 bps, 93.48%, Err 27 (1.0e-005)
330.460 .... 1206 packets received, 7480 bps, 93.50%, Err 27 (1.0e-005)
332.583 .... 1214 packets received, 7482 bps, 93.52%, Err 27 (1.0e-005)
334.691 .... 1222 packets received, 7484 bps, 93.54%, Err 27 (1.0e-005)
336.802 .... 1230 packets received, 7485 bps, 93.57%, Err 27 (1.0e-005)
338.926 .... 1238 packets received, 7487 bps, 93.58%, Err 27 (1.0e-005)
341.026 .... 1246 packets received, 7489 bps, 93.61%, Err 27 (1.0e-005)
343.129 .... 1254 packets received, 7490 bps, 93.63%, Err 27 (1.0e-005)
345.238 .... 1262 packets received, 7492 bps, 93.65%, Err 27 (9.9e-006)
348.161 .... 1268 packets received, 7465 bps, 93.31%, Err 28 (1.0e-005)
350.272 .... 1279 packets received, 7484 bps, 93.55%, Err 28 (1.0e-005)
352.380 .... 1287 packets received, 7486 bps, 93.57%, Err 28 (1.0e-005)
354.483 .... 1295 packets received, 7487 bps, 93.59%, Err 28 (1.0e-005)
357.141 .... 1300 packets received, 7460 bps, 93.25%, Err 29 (1.0e-005)
359.255 .... 1311 packets received, 7479 bps, 93.49%, Err 29 (1.0e-005)
361.347 .... 1319 packets received, 7481 bps, 93.52%, Err 29 (1.0e-005)
363.486 .... 1327 packets received, 7482 bps, 93.53%, Err 29 (1.0e-005)
366.128 .... 1332 packets received, 7456 bps, 93.20%, Err 30 (1.0e-005)
368.225 .... 1343 packets received, 7475 bps, 93.44%, Err 30 (1.0e-005)
370.348 .... 1351 packets received, 7476 bps, 93.45%, Err 30 (1.0e-005)
372.462 .... 1359 packets received, 7478 bps, 93.47%, Err 30 (1.0e-005)
374.576 .... 1367 packets received, 7479 bps, 93.49%, Err 31 (1.1e-005)
376.679 .... 1374 packets received, 7476 bps, 93.45%, Err 31 (1.0e-005)
378.799 .... 1381 packets received, 7472 bps, 93.40%, Err 31 (1.0e-005)
380.907 .... 1389 packets received, 7473 bps, 93.42%, Err 31 (1.0e-005)
383.021 .... 1397 packets received, 7475 bps, 93.44%, Err 31 (1.0e-005)
385.147 .... 1405 packets received, 7476 bps, 93.45%, Err 31 (1.0e-005)
387.259 .... 1413 packets received, 7478 bps, 93.47%, Err 31 (1.0e-005)
389.391 .... 1421 packets received, 7479 bps, 93.49%, Err 31 (1.0e-005)
391.488 .... 1429 packets received, 7481 bps, 93.51%, Err 31 (1.0e-005)
393.602 .... 1437 packets received, 7482 bps, 93.53%, Err 31 (1.0e-005)
395.991 .... 1441 packets received, 7458 bps, 93.22%, Err 32 (1.0e-005)
398.115 .... 1452 packets received, 7474 bps, 93.43%, Err 32 (1.0e-005)
400.237 .... 1460 packets received, 7476 bps, 93.45%, Err 33 (1.0e-005)
402.349 .... 1468 packets received, 7477 bps, 93.47%, Err 33 (1.0e-005)
404.468 .... 1476 packets received, 7479 bps, 93.48%, Err 33 (1.0e-005)
407.896 .... 1484 packets received, 7456 bps, 93.20%, Err 34 (1.1e-005)
410.022 .... 1495 packets received, 7472 bps, 93.40%, Err 34 (1.1e-005)
412.130 .... 1503 packets received, 7474 bps, 93.42%, Err 34 (1.0e-005)
414.236 .... 1511 packets received, 7475 bps, 93.44%, Err 34 (1.0e-005)
416.377 .... 1519 packets received, 7476 bps, 93.45%, Err 34 (1.0e-005)
418.490 .... 1527 packets received, 7478 bps, 93.47%, Err 34 (1.0e-005)
421.924 .... 1535 packets received, 7456 bps, 93.19%, Err 35 (1.1e-005)
425.363 .... 1546 packets received, 7448 bps, 93.10%, Err 36 (1.1e-005)
427.494 .... 1557 packets received, 7464 bps, 93.30%, Err 37 (1.1e-005)
429.586 .... 1564 packets received, 7461 bps, 93.26%, Err 37 (1.1e-005)
431.706 .... 1571 packets received, 7457 bps, 93.22%, Err 37 (1.1e-005)
433.841 .... 1579 packets received, 7458 bps, 93.23%, Err 37 (1.1e-005)
435.929 .... 1587 packets received, 7460 bps, 93.25%, Err 37 (1.1e-005)
438.055 .... 1595 packets received, 7462 bps, 93.27%, Err 37 (1.1e-005)
440.179 .... 1603 packets received, 7463 bps, 93.28%, Err 37 (1.1e-005)
442.284 .... 1611 packets received, 7464 bps, 93.30%, Err 38 (1.1e-005)
444.398 .... 1618 packets received, 7461 bps, 93.26%, Err 38 (1.1e-005)
446.485 .... 1625 packets received, 7458 bps, 93.23%, Err 38 (1.1e-005)
448.616 .... 1633 packets received, 7459 bps, 93.24%, Err 38 (1.1e-005)
450.728 .... 1641 packets received, 7461 bps, 93.26%, Err 38 (1.1e-005)
452.830 .... 1649 packets received, 7462 bps, 93.28%, Err 38 (1.1e-005)
454.955 .... 1657 packets received, 7463 bps, 93.29%, Err 38 (1.1e-005)
458.395 .... 1665 packets received, 7443 bps, 93.04%, Err 39 (1.1e-005)
460.488 .... 1676 packets received, 7458 bps, 93.23%, Err 39 (1.1e-005)
462.614 .... 1684 packets received, 7459 bps, 93.24%, Err 39 (1.1e-005)
464.735 .... 1692 packets received, 7461 bps, 93.26%, Err 39 (1.1e-005)
466.831 .... 1700 packets received, 7462 bps, 93.28%, Err 39 (1.1e-005)
468.952 .... 1708 packets received, 7463 bps, 93.29%, Err 39 (1.1e-005)
471.049 .... 1716 packets received, 7465 bps, 93.31%, Err 39 (1.1e-005)
473.186 .... 1724 packets received, 7466 bps, 93.32%, Err 39 (1.0e-005)
475.299 .... 1732 packets received, 7467 bps, 93.34%, Err 39 (1.0e-005)
477.409 .... 1740 packets received, 7468 bps, 93.36%, Err 39 (1.0e-005)
479.525 .... 1748 packets received, 7470 bps, 93.37%, Err 39 (1.0e-005)
481.630 .... 1756 packets received, 7471 bps, 93.39%, Err 39 (1.0e-005)
483.743 .... 1764 packets received, 7472 bps, 93.40%, Err 39 (1.0e-005)
485.846 .... 1772 packets received, 7474 bps, 93.42%, Err 39 (1.0e-005)
487.971 .... 1780 packets received, 7475 bps, 93.43%, Err 39 (1.0e-005)
490.083 .... 1788 packets received, 7476 bps, 93.45%, Err 39 (1.0e-005)
492.187 .... 1796 packets received, 7477 bps, 93.47%, Err 39 (1.0e-005)
494.300 .... 1804 packets received, 7478 bps, 93.48%, Err 39 (1.0e-005)
496.416 .... 1812 packets received, 7480 bps, 93.49%, Err 39 (1.0e-005)
498.508 .... 1820 packets received, 7481 bps, 93.51%, Err 39 (9.9e-006)
500.615 .... 1828 packets received, 7482 bps, 93.53%, Err 39 (9.9e-006)
502.732 .... 1836 packets received, 7483 bps, 93.54%, Err 39 (9.9e-006)
504.864 .... 1844 packets received, 7484 bps, 93.55%, Err 39 (9.8e-006)
506.972 .... 1852 packets received, 7485 bps, 93.57%, Err 39 (9.8e-006)
509.068 .... 1860 packets received, 7487 bps, 93.58%, Err 39 (9.7e-006)
511.201 .... 1863 packets received, 7468 bps, 93.34%, Err 40 (9.9e-006)
513.316 .... 1874 packets received, 7481 bps, 93.51%, Err 40 (9.9e-006)
516.498 .... 1881 packets received, 7462 bps, 93.28%, Err 41 (1.0e-005)
518.586 .... 1892 packets received, 7476 bps, 93.45%, Err 41 (1.0e-005)
520.713 .... 1900 packets received, 7477 bps, 93.46%, Err 41 (1.0e-005)
522.829 .... 1908 packets received, 7478 bps, 93.47%, Err 41 (1.0e-005)
524.949 .... 1916 packets received, 7479 bps, 93.48%, Err 41 (9.9e-006)
527.067 .... 1924 packets received, 7480 bps, 93.50%, Err 41 (9.9e-006)
529.201 .... 1932 packets received, 7481 bps, 93.51%, Err 41 (9.8e-006)
531.331 .... 1940 packets received, 7481 bps, 93.52%, Err 41 (9.8e-006)
533.449 .... 1948 packets received, 7482 bps, 93.53%, Err 41 (9.8e-006)
535.549 .... 1951 packets received, 7465 bps, 93.31%, Err 43 (1.0e-005)
538.549 .... 1960 packets received, 7457 bps, 93.22%, Err 43 (1.0e-005)
541.180 .... 1964 packets received, 7436 bps, 92.95%, Err 44 (1.0e-005)
543.297 .... 1975 packets received, 7449 bps, 93.11%, Err 44 (1.0e-005)
545.411 .... 1983 packets received, 7450 bps, 93.12%, Err 44 (1.0e-005)
547.530 .... 1991 packets received, 7451 bps, 93.14%, Err 44 (1.0e-005)
549.909 .... 1995 packets received, 7434 bps, 92.92%, Err 45 (1.0e-005)
551.995 .... 2006 packets received, 7446 bps, 93.08%, Err 45 (1.0e-005)
554.108 .... 2014 packets received, 7447 bps, 93.09%, Err 45 (1.0e-005)
556.210 .... 2022 packets received, 7449 bps, 93.11%, Err 45 (1.0e-005)
558.335 .... 2030 packets received, 7450 bps, 93.12%, Err 45 (1.0e-005)
560.466 .... 2038 packets received, 7451 bps, 93.13%, Err 45 (1.0e-005)
562.567 .... 2046 packets received, 7452 bps, 93.15%, Err 45 (1.0e-005)
564.697 .... 2054 packets received, 7453 bps, 93.16%, Err 45 (1.0e-005)
566.814 .... 2062 packets received, 7454 bps, 93.17%, Err 45 (1.0e-005)
568.902 .... 2070 packets received, 7455 bps, 93.19%, Err 45 (1.0e-005)
571.036 .... 2078 packets received, 7456 bps, 93.20%, Err 45 (1.0e-005)
573.124 .... 2086 packets received, 7458 bps, 93.22%, Err 45 (1.0e-005)
575.271 .... 2094 packets received, 7458 bps, 93.23%, Err 45 (9.9e-006)
577.388 .... 2102 packets received, 7459 bps, 93.24%, Err 45 (9.9e-006)
579.494 .... 2110 packets received, 7460 bps, 93.26%, Err 45 (9.9e-006)
581.638 .... 2118 packets received, 7461 bps, 93.26%, Err 45 (9.8e-006)
584.526 .... 2125 packets received, 7449 bps, 93.11%, Err 46 (1.0e-005)
586.639 .... 2136 packets received, 7460 bps, 93.25%, Err 46 (1.0e-005)
588.753 .... 2144 packets received, 7461 bps, 93.27%, Err 46 (9.9e-006)
590.853 .... 2152 packets received, 7463 bps, 93.28%, Err 46 (9.9e-006)
592.982 .... 2160 packets received, 7463 bps, 93.29%, Err 46 (9.9e-006)
595.102 .... 2168 packets received, 7464 bps, 93.30%, Err 46 (9.8e-006)
597.210 .... 2176 packets received, 7465 bps, 93.32%, Err 46 (9.8e-006)
599.306 .... 2184 packets received, 7467 bps, 93.33%, Err 46 (9.8e-006)
602.218 .... 2191 packets received, 7454 bps, 93.18%, Err 47 (9.9e-006)
604.324 .... 2202 packets received, 7466 bps, 93.32%, Err 47 (9.9e-006)
606.454 .... 2210 packets received, 7466 bps, 93.33%, Err 47 (9.8e-006)
608.552 .... 2218 packets received, 7468 bps, 93.35%, Err 47 (9.8e-006)
610.675 .... 2226 packets received, 7469 bps, 93.36%, Err 47 (9.8e-006)
612.789 .... 2234 packets received, 7470 bps, 93.37%, Err 47 (9.7e-006)
614.906 .... 2242 packets received, 7470 bps, 93.38%, Err 47 (9.7e-006)
616.993 .... 2250 packets received, 7472 bps, 93.40%, Err 47 (9.7e-006)
619.125 .... 2258 packets received, 7472 bps, 93.41%, Err 47 (9.6e-006)
621.246 .... 2266 packets received, 7473 bps, 93.42%, Err 47 (9.6e-006)
623.366 .... 2274 packets received, 7474 bps, 93.43%, Err 47 (9.6e-006)
625.464 .... 2282 packets received, 7475 bps, 93.44%, Err 47 (9.5e-006)
627.577 .... 2290 packets received, 7476 bps, 93.45%, Err 47 (9.5e-006)
629.693 .... 2298 packets received, 7477 bps, 93.46%, Err 47 (9.5e-006)
631.800 .... 2306 packets received, 7478 bps, 93.48%, Err 47 (9.4e-006)
633.913 .... 2314 packets received, 7479 bps, 93.49%, Err 47 (9.4e-006)
636.049 .... 2322 packets received, 7480 bps, 93.50%, Err 48 (9.6e-006)
638.168 .... 2330 packets received, 7481 bps, 93.51%, Err 48 (9.5e-006)
640.276 .... 2338 packets received, 7482 bps, 93.52%, Err 48 (9.5e-006)
642.405 .... 2346 packets received, 7482 bps, 93.53%, Err 48 (9.5e-006)
644.508 .... 2349 packets received, 7467 bps, 93.34%, Err 50 (9.8e-006)
646.643 .... 2359 packets received, 7474 bps, 93.43%, Err 51 (1.0e-005)
648.772 .... 2366 packets received, 7472 bps, 93.40%, Err 52 (1.0e-005)
650.973 .... 2374 packets received, 7472 bps, 93.40%, Err 52 (1.0e-005)
653.089 .... 2382 packets received, 7473 bps, 93.41%, Err 52 (1.0e-005)
655.221 .... 2390 packets received, 7473 bps, 93.42%, Err 53 (1.0e-005)
657.341 .... 2397 packets received, 7471 bps, 93.39%, Err 53 (1.0e-005)
659.438 .... 2404 packets received, 7469 bps, 93.36%, Err 53 (1.0e-005)
661.567 .... 2412 packets received, 7470 bps, 93.37%, Err 53 (1.0e-005)
663.678 .... 2420 packets received, 7471 bps, 93.38%, Err 53 (1.0e-005)
665.804 .... 2428 packets received, 7471 bps, 93.39%, Err 53 (1.0e-005)
667.941 .... 2436 packets received, 7472 bps, 93.40%, Err 53 (1.0e-005)
670.066 .... 2440 packets received, 7461 bps, 93.26%, Err 54 (1.0e-005)
672.199 .... 2451 packets received, 7470 bps, 93.38%, Err 54 (1.0e-005)
674.324 .... 2459 packets received, 7471 bps, 93.39%, Err 54 (1.0e-005)
676.444 .... 2467 packets received, 7472 bps, 93.40%, Err 54 (1.0e-005)
678.573 .... 2475 packets received, 7473 bps, 93.41%, Err 54 (1.0e-005)
680.718 .... 2483 packets received, 7473 bps, 93.42%, Err 54 (1.0e-005)
682.838 .... 2491 packets received, 7474 bps, 93.43%, Err 54 (1.0e-005)
684.972 .... 2499 packets received, 7475 bps, 93.43%, Err 54 (1.0e-005)
687.097 .... 2507 packets received, 7475 bps, 93.44%, Err 54 (1.0e-005)
689.215 .... 2515 packets received, 7476 bps, 93.45%, Err 54 (9.9e-006)
691.348 .... 2523 packets received, 7477 bps, 93.46%, Err 54 (9.9e-006)
694.530 .... 2530 packets received, 7463 bps, 93.29%, Err 56 (1.0e-005)
696.683 .... 2540 packets received, 7470 bps, 93.37%, Err 56 (1.0e-005)
698.807 .... 2547 packets received, 7467 bps, 93.34%, Err 56 (1.0e-005)
700.906 .... 2555 packets received, 7468 bps, 93.35%, Err 56 (1.0e-005)
703.055 .... 2563 packets received, 7469 bps, 93.36%, Err 56 (1.0e-005)
705.159 .... 2571 packets received, 7470 bps, 93.37%, Err 56 (1.0e-005)
707.311 .... 2579 packets received, 7470 bps, 93.38%, Err 56 (1.0e-005)
709.422 .... 2587 packets received, 7471 bps, 93.39%, Err 56 (1.0e-005)
711.517 .... 2595 packets received, 7472 bps, 93.40%, Err 56 (1.0e-005)
713.639 .... 2603 packets received, 7473 bps, 93.41%, Err 56 (1.0e-005)
715.740 .... 2611 packets received, 7474 bps, 93.42%, Err 56 (9.9e-006)
717.865 .... 2619 packets received, 7475 bps, 93.43%, Err 56 (9.9e-006)
719.992 .... 2627 packets received, 7475 bps, 93.44%, Err 56 (9.9e-006)
722.097 .... 2635 packets received, 7476 bps, 93.45%, Err 56 (9.8e-006)
